#,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.1,PGA-0.02,SA(0.025)-0.1,SA(0.025)-0.02,SA(0.05)-0.1,SA(0.05)-0.02,SA(0.1)-0.1,SA(0.1)-0.02,SA(0.2)-0.1,SA(0.2)-0.02,SA(0.5)-0.1,SA(0.5)-0.02,SA(1.0)-0.1,SA(1.0)-0.02,SA(2.0)-0.1,SA(2.0)-0.02
0.61875,-0.28913,9.090075E-02,1.359250E-01,9.667367E-02,1.444897E-01,1.162030E-01,1.730152E-01,1.801392E-01,2.658905E-01,2.256389E-01,3.380617E-01,1.342048E-01,2.089057E-01,6.951028E-02,1.122290E-01,3.263913E-02,5.520158E-02
0.61876,0.34040,5.997879E-02,9.193737E-02,6.353296E-02,9.743042E-02,7.549729E-02,1.155038E-01,1.158981E-01,1.756892E-01,1.531654E-01,2.338715E-01,9.771997E-02,1.540712E-01,5.244502E-02,8.545361E-02,2.520966E-02,4.292883E-02
0.61877,-0.37906,9.244844E-02,1.384573E-01,9.844213E-02,1.473928E-01,1.185663E-01,1.768982E-01,1.837770E-01,2.723203E-01,2.291705E-01,3.440011E-01,1.355880E-01,2.111827E-01,7.003900E-02,1.132435E-01,3.285288E-02,5.560557E-02
0.61878,0.43033,5.403313E-02,8.326161E-02,5.726023E-02,8.828175E-02,6.792255E-02,1.043398E-01,1.039915E-01,1.582786E-01,1.392550E-01,2.131551E-01,9.079613E-02,1.431160E-01,4.910898E-02,8.024377E-02,2.377506E-02,4.054191E-02
0.61879,-0.46899,9.280092E-02,1.393594E-01,9.887414E-02,1.484704E-01,1.192011E-01,1.785339E-01,1.850030E-01,2.751428E-01,2.296826E-01,3.457868E-01,1.353576E-01,2.112450E-01,6.984401E-02,1.130995E-01,3.273218E-02,5.547510E-02
0.61880,0.52026,4.831985E-02,7.477335E-02,5.121021E-02,7.921538E-02,6.051634E-02,9.329868E-02,9.241906E-02,1.411682E-01,1.257080E-01,1.929282E-01,8.384497E-02,1.325068E-01,4.594780E-02,7.503574E-02,2.240185E-02,3.818496E-02
0.61881,-0.55893,9.179112E-02,1.383946E-01,9.777094E-02,1.474644E-01,1.179764E-01,1.774574E-01,1.832848E-01,2.739717E-01,2.268377E-01,3.429438E-01,1.334660E-01,2.090341E-01,6.892624E-02,1.118098E-01,3.228383E-02,5.482874E-02
0.61883,0.61019,4.296710E-02,6.670402E-02,4.550278E-02,7.053512E-02,5.359100E-02,8.288481E-02,8.166526E-02,1.250727E-01,1.130229E-01,1.737378E-01,7.740670E-02,1.222247E-01,4.286028E-02,7.009749E-02,2.105524E-02,3.591312E-02
0.61884,-0.64886,8.921502E-02,1.352671E-01,9.496448E-02,1.440357E-01,1.144445E-01,1.732330E-01,1.781139E-01,2.676889E-01,2.203807E-01,3.348883E-01,1.299083E-01,2.044259E-01,6.721146E-02,1.093749E-01,3.152463E-02,5.368468E-02
0.61886,0.70012,3.804804E-02,5.921178E-02,4.023005E-02,6.251442E-02,4.726730E-02,7.328060E-02,7.187088E-02,1.102852E-01,1.013324E-01,1.558848E-01,7.123078E-02,1.125519E-01,4.002997E-02,6.539084E-02,1.983631E-02,3.381157E-02
0.61888,-0.73879,8.502196E-02,1.298848E-01,9.067269E-02,1.384456E-01,1.089713E-01,1.661332E-01,1.692190E-01,2.563136E-01,2.108114E-01,3.222024E-01,1.249294E-01,1.972763E-01,6.479277E-02,1.059531E-01,3.050570E-02,5.210966E-02
0.61891,-0.82872,7.964266E-02,1.225594E-01,8.468645E-02,1.304040E-01,1.017885E-01,1.564537E-01,1.577700E-01,2.406318E-01,1.979710E-01,3.046795E-01,1.187393E-01,1.880454E-01,6.183299E-02,1.014683E-01,2.920941E-02,4.999262E-02
0.61895,-0.91865,7.294405E-02,1.130651E-01,7.765272E-02,1.202909E-01,9.289191E-02,1.435835E-01,1.435638E-01,2.202906E-01,1.826763E-01,2.821335E-01,1.110779E-01,1.768234E-01,5.838281E-02,9.588935E-02,2.769025E-02,4.748766E-02
0.61900,-1.00859,6.581180E-02,1.025408E-01,6.992106E-02,1.087599E-01,8.337851E-02,1.294950E-01,1.285403E-01,1.979889E-01,1.659895E-01,2.571763E-01,1.031889E-01,1.640809E-01,5.462718E-02,8.997729E-02,2.612912E-02,4.480329E-02
0.61905,-1.09852,5.872103E-02,9.164488E-02,6.224421E-02,9.712909E-02,7.400797E-02,1.152540E-01,1.137750E-01,1.755852E-01,1.495015E-01,2.319238E-01,9.499834E-02,1.513261E-01,5.096037E-02,8.374185E-02,2.450053E-02,4.200636E-02
0.61910,-1.18845,5.199237E-02,8.119926E-02,5.501774E-02,8.600980E-02,6.521183E-02,1.017135E-01,9.995569E-02,1.543853E-01,1.338998E-01,2.075765E-01,8.731920E-02,1.389513E-01,4.736742E-02,7.792345E-02,2.299256E-02,3.940129E-02
0.61916,-1.27838,4.578230E-02,7.156567E-02,4.841291E-02,7.575987E-02,5.720217E-02,8.929116E-02,8.741921E-02,1.350445E-01,1.194380E-01,1.848484E-01,8.012429E-02,1.272479E-01,4.405601E-02,7.229023E-02,2.153507E-02,3.684966E-02
0.61922,-1.36832,4.020476E-02,6.287305E-02,4.248743E-02,6.651488E-02,5.004579E-02,7.814010E-02,7.626168E-02,1.177849E-01,1.062258E-01,1.642636E-01,7.342542E-02,1.166550E-01,4.095807E-02,6.721777E-02,2.021538E-02,3.457811E-02
0.61929,-1.45825,3.525209E-02,5.513659E-02,3.722837E-02,5.828739E-02,4.372398E-02,6.826938E-02,6.644307E-02,1.025873E-01,9.440935E-02,1.458547E-01,6.742524E-02,1.068189E-01,3.813353E-02,6.247123E-02,1.897877E-02,3.241383E-02
0.61936,-1.54818,3.088452E-02,4.830644E-02,3.259364E-02,5.103062E-02,3.817723E-02,5.959562E-02,5.786261E-02,8.930138E-02,8.389880E-02,1.294949E-01,6.184685E-02,9.792836E-02,3.553655E-02,5.821084E-02,1.785364E-02,3.049006E-02
0.70867,-0.01933,6.851604E-02,1.025693E-01,7.262948E-02,1.087029E-01,8.653104E-02,1.290934E-01,1.331257E-01,1.966058E-01,1.739131E-01,2.601493E-01,1.087864E-01,1.690969E-01,5.770325E-02,9.311529E-02,2.753939E-02,4.653509E-02
0.70867,0.07060,6.491577E-02,9.755094E-02,6.897211E-02,1.036363E-01,8.195043E-02,1.227703E-01,1.258666E-01,1.868315E-01,1.654865E-01,2.483270E-01,1.046453E-01,1.628309E-01,5.568040E-02,9.013665E-02,2.668253E-02,4.516243E-02
0.70867,-0.10926,7.150788E-02,1.068888E-01,7.596091E-02,1.134244E-01,9.066153E-02,1.350233E-01,1.394515E-01,2.057505E-01,1.812816E-01,2.709911E-01,1.124221E-01,1.747111E-01,5.946955E-02,9.575191E-02,2.827942E-02,4.773401E-02
0.70867,0.16053,6.104539E-02,9.221118E-02,6.471530E-02,9.774353E-02,7.692449E-02,1.158280E-01,1.181220E-01,1.761526E-01,1.564056E-01,2.356469E-01,9.980294E-02,1.560000E-01,5.345561E-02,8.657531E-02,2.570367E-02,4.351381E-02
0.70868,-0.19920,7.405342E-02,1.106275E-01,7.877779E-02,1.175999E-01,9.392995E-02,1.398653E-01,1.446938E-01,2.133200E-01,1.870686E-01,2.795504E-01,1.153647E-01,1.793243E-01,6.075491E-02,9.789252E-02,2.886241E-02,4.869563E-02
0.70868,0.25046,5.672286E-02,8.619221E-02,6.018776E-02,9.139992E-02,7.130856E-02,1.080219E-01,1.092306E-01,1.639404E-01,1.459415E-01,2.208276E-01,9.451329E-02,1.479613E-01,5.100013E-02,8.271537E-02,2.459749E-02,4.173235E-02
0.70869,-0.28913,7.596757E-02,1.135518E-01,8.073467E-02,1.206677E-01,9.643357E-02,1.436907E-01,1.487736E-01,2.195018E-01,1.913069E-01,2.861082E-01,1.173840E-01,1.823069E-01,6.160387E-02,9.935851E-02,2.923985E-02,4.933560E-02
0.70870,0.34040,5.221874E-02,7.973525E-02,5.524707E-02,8.438473E-02,6.540290E-02,9.963971E-02,1.000708E-01,1.509865E-01,1.352682E-01,2.054800E-01,8.901455E-02,1.395953E-01,4.832814E-02,7.869402E-02,2.345961E-02,3.987749E-02
0.70870,-0.37906,7.702506E-02,1.152923E-01,8.182412E-02,1.224651E-01,9.787846E-02,1.460750E-01,1.512223E-01,2.235435E-01,1.935246E-01,2.898715E-01,1.182501E-01,1.837038E-01,6.192689E-02,9.997429E-02,2.937080E-02,4.957910E-02
0.70872,0.43033,4.749894E-02,7.289644E-02,5.029914E-02,7.723531E-02,5.947954E-02,9.097827E-02,9.077747E-02,1.375655E-01,1.240139E-01,1.889683E-01,8.319397E-02,1.308300E-01,4.569418E-02,7.433432E-02,2.229630E-02,3.789883E-02
0.70873,-0.46899,7.709315E-02,1.156809E-01,8.191542E-02,1.228911E-01,9.807519E-02,1.467665E-01,1.516851E-01,2.249519E-01,1.934567E-01,2.904652E-01,1.178786E-01,1.834127E-01,6.169955E-02,9.970767E-02,2.924714E-02,4.941755E-02
0.70874,0.52026,4.290566E-02,6.614150E-02,4.544189E-02,6.997797E-02,5.351138E-02,8.219958E-02,8.153064E-02,1.240335E-01,1.130600E-01,1.727719E-01,7.760128E-02,1.220602E-01,4.298096E-02,7.009380E-02,2.111625E-02,3.593726E-02
0.70875,-0.55893,7.612693E-02,1.146690E-01,8.094924E-02,1.218736E-01,9.692337E-02,1.456333E-01,1.499608E-01,2.234244E-01,1.910297E-01,2.877924E-01,1.162947E-01,1.814847E-01,6.094437E-02,9.861290E-02,2.888281E-02,4.888087E-02
0.70877,0.61019,3.853195E-02,5.960538E-02,4.071832E-02,6.293085E-02,4.785905E-02,7.379046E-02,7.278655E-02,1.110787E-01,1.026485E-01,1.570413E-01,7.200397E-02,1.134532E-01,4.041002E-02,6.589257E-02,2.000738E-02,3.406447E-02
0.70878,-0.64886,7.408940E-02,1.121591E-01,7.888784E-02,1.193250E-01,9.435735E-02,1.425022E-01,1.459077E-01,2.186036E-01,1.861951E-01,2.816817E-01,1.135532E-01,1.778847E-01,5.969300E-02,9.672087E-02,2.829491E-02,4.799266E-02
0.70880,0.70012,3.443103E-02,5.332097E-02,3.632301E-02,5.630228E-02,4.260791E-02,6.588694E-02,6.467416E-02,9.894738E-02,9.262723E-02,1.418646E-01,6.678796E-02,1.052714E-01,3.791925E-02,6.187282E-02,1.890839E-02,3.218845E-02
0.70881,-0.73879,7.111788E-02,1.083128E-01,7.560772E-02,1.151454E-01,9.054258E-02,1.375592E-01,1.398109E-01,2.107846E-01,1.792524E-01,2.724927E-01,1.098036E-01,1.725448E-01,5.787119E-02,9.413814E-02,2.751497E-02,4.679405E-02
0.70885,-0.82872,6.721470E-02,1.031254E-01,7.136436E-02,1.094227E-01,8.521606E-02,1.304165E-01,1.315705E-01,1.997333E-01,1.696235E-01,2.594135E-01,1.051563E-01,1.656794E-01,5.561651E-02,9.086248E-02,2.656299E-02,4.529091E-02
0.70890,-0.91865,6.234315E-02,9.618528E-02,6.620766E-02,1.022122E-01,7.896179E-02,1.214565E-01,1.215501E-01,1.854910E-01,1.584267E-01,2.432119E-01,9.946658E-02,1.574146E-01,5.302845E-02,8.671153E-02,2.541922E-02,4.337617E-02
0.70894,-1.00859,5.701217E-02,8.843899E-02,6.051710E-02,9.374262E-02,7.187546E-02,1.111304E-01,1.104464E-01,1.692854E-01,1.457954E-01,2.246428E-01,9.328147E-02,1.477425E-01,5.014679E-02,8.211492E-02,2.416615E-02,4.129636E-02
0.70900,-1.09852,5.159068E-02,8.019071E-02,5.460473E-02,8.491904E-02,6.472706E-02,1.004471E-01,9.924625E-02,1.525456E-01,1.330611E-01,2.054687E-01,8.691545E-02,1.378755E-01,4.718849E-02,7.738931E-02,2.291859E-02,3.917246E-02
0.70905,-1.18845,4.620533E-02,7.198278E-02,4.888535E-02,7.623434E-02,5.781111E-02,8.993639E-02,8.843274E-02,1.361495E-01,1.204940E-01,1.859716E-01,8.063246E-02,1.277892E-01,4.430125E-02,7.254672E-02,2.163865E-02,3.697013E-02
0.70911,-1.27838,4.113237E-02,6.419847E-02,4.351519E-02,6.798091E-02,5.132706E-02,7.986249E-02,7.832082E-02,1.205550E-01,1.084706E-01,1.674805E-01,7.456049E-02,1.183270E-01,4.146646E-02,6.801327E-02,2.043162E-02,3.491401E-02
0.70918,-1.36832,3.647028E-02,5.699523E-02,3.857620E-02,6.027193E-02,4.536824E-02,7.060677E-02,6.900656E-02,1.062794E-01,9.738071E-02,1.503415E-01,6.893682E-02,1.090786E-01,3.884815E-02,6.355388E-02,1.928444E-02,3.291227E-02
0.70925,-1.45825,3.224874E-02,5.044080E-02,3.409942E-02,5.325705E-02,3.996462E-02,6.223962E-02,6.064241E-02,9.342702E-02,8.727714E-02,1.347008E-01,6.354950E-02,1.006631E-01,3.632542E-02,5.954028E-02,1.819515E-02,3.105540E-02
0.70932,-1.54818,2.846231E-02,4.454079E-02,3.006985E-02,4.696700E-02,3.514338E-02,5.475563E-02,5.320549E-02,8.197792E-02,7.815310E-02,1.203833E-01,5.869842E-02,9.279422E-02,3.405241E-02,5.564400E-02,1.720922E-02,2.933788E-02
0.79860,-0.01933,5.831490E-02,8.726295E-02,6.180416E-02,9.251777E-02,7.327953E-02,1.093290E-01,1.123205E-01,1.659202E-01,1.502291E-01,2.243605E-01,9.704540E-02,1.507049E-01,5.227634E-02,8.418350E-02,2.517437E-02,4.246150E-02
0.79860,0.07060,5.552147E-02,8.336356E-02,5.891917E-02,8.842608E-02,6.977498E-02,1.044500E-01,1.067888E-01,1.583471E-01,1.436128E-01,2.150394E-01,9.370514E-02,1.456411E-01,5.066936E-02,8.176201E-02,2.447763E-02,4.134740E-02
0.79860,-0.10926,6.070699E-02,9.076183E-02,6.434251E-02,9.614268E-02,7.643969E-02,1.138241E-01,1.173525E-01,1.729317E-01,1.560896E-01,2.327991E-01,9.992719E-02,1.551528E-01,5.355484E-02,8.627606E-02,2.576495E-02,4.341430E-02
0.79860,0.16053,5.250739E-02,7.918437E-02,5.556063E-02,8.377340E-02,6.576875E-02,9.887391E-02,1.006059E-01,1.497125E-01,1.364191E-01,2.049310E-01,8.999788E-02,1.400510E-01,4.883336E-02,7.906414E-02,2.369429E-02,4.009800E-02
0.79861,-0.19920,6.260181E-02,9.355908E-02,6.645869E-02,9.924990E-02,7.903467E-02,1.177068E-01,1.212961E-01,1.790356E-01,1.604768E-01,2.395327E-01,1.022053E-01,1.584804E-01,5.454674E-02,8.792459E-02,2.620591E-02,4.415774E-02
0.79862,0.25046,4.906362E-02,7.436170E-02,5.202364E-02,7.881226E-02,6.141356E-02,9.279826E-02,9.376688E-02,1.403215E-01,1.280838E-01,1.931245E-01,8.562470E-02,1.338124E-01,4.684994E-02,7.591348E-02,2.284271E-02,3.867292E-02
0.79862,-0.28913,6.396370E-02,9.564592E-02,6.798949E-02,1.015834E-01,8.080327E-02,1.204592E-01,1.241426E-01,1.833481E-01,1.635570E-01,2.442722E-01,1.036595E-01,1.606799E-01,5.517864E-02,8.899952E-02,2.646496E-02,4.463145E-02
0.79863,0.34040,4.550209E-02,6.927305E-02,4.809172E-02,7.323324E-02,5.674183E-02,8.617335E-02,8.655418E-02,1.301393E-01,1.195343E-01,1.808557E-01,8.109839E-02,1.268421E-01,4.474157E-02,7.252565E-02,2.188341E-02,3.709967E-02
0.79864,-0.37906,6.464772E-02,9.678436E-02,6.872424E-02,1.028709E-01,8.173043E-02,1.220051E-01,1.256967E-01,1.859196E-01,1.650218E-01,2.467518E-01,1.041827E-01,1.615996E-01,5.539050E-02,8.939970E-02,2.654361E-02,4.478898E-02
0.79865,0.43033,4.171851E-02,6.381635E-02,4.414910E-02,6.757076E-02,5.203534E-02,7.934081E-02,7.921180E-02,1.196181E-01,1.104239E-01,1.676148E-01,7.639822E-02,1.198084E-01,4.246927E-02,6.908440E-02,2.090698E-02,3.550030E-02
0.79866,-0.46899,6.458930E-02,9.689621E-02,6.868009E-02,1.030308E-01,8.172231E-02,1.222633E-01,1.257850E-01,1.865322E-01,1.647396E-01,2.467926E-01,1.038288E-01,1.612076E-01,5.517258E-02,8.911337E-02,2.643957E-02,4.462992E-02
0.79868,0.52026,3.800841E-02,5.840061E-02,4.019302E-02,6.170679E-02,4.721373E-02,7.230476E-02,7.177355E-02,1.088144E-01,1.015482E-01,1.545617E-01,7.161383E-02,1.124138E-01,4.025840E-02,6.546117E-02,1.994961E-02,3.388681E-02
0.79869,-0.55893,6.378935E-02,9.600293E-02,6.783586E-02,1.020547E-01,8.076111E-02,1.212216E-01,1.243409E-01,1.850851E-01,1.627269E-01,2.444572E-01,1.025783E-01,1.595817E-01,5.455249E-02,8.819352E-02,2.616515E-02,4.418250E-02
0.79870,0.61019,3.442713E-02,5.301724E-02,3.631851E-02,5.597031E-02,4.259946E-02,6.549616E-02,6.465583E-02,9.834965E-02,9.274036E-02,1.413714E-01,6.698036E-02,1.052505E-01,3.803293E-02,6.191764E-02,1.896422E-02,3.222827E-02
0.79872,-0.64886,6.225747E-02,9.409004E-02,6.612121E-02,9.993808E-02,7.884194E-02,1.188476E-01,1.213467E-01,1.814769E-01,1.590129E-01,2.397229E-01,1.004009E-01,1.567901E-01,5.355603E-02,8.668222E-02,2.570363E-02,4.347083E-02
0.79874,0.70012,3.094877E-02,4.781955E-02,3.266671E-02,5.050507E-02,3.825614E-02,5.900732E-02,5.796009E-02,8.841478E-02,8.431589E-02,1.287939E-01,6.240695E-02,9.814214E-02,3.587946E-02,5.848964E-02,1.802463E-02,3.066129E-02
0.79875,-0.73879,6.006911E-02,9.126034E-02,6.368284E-02,9.678596E-02,7.583673E-02,1.149771E-01,1.168126E-01,1.755654E-01,1.535739E-01,2.326083E-01,9.746401E-02,1.526817E-01,5.222760E-02,8.463987E-02,2.508187E-02,4.251913E-02
0.79879,-0.82872,5.706350E-02,8.728659E-02,6.057666E-02,9.259021E-02,7.196274E-02,1.097648E-01,1.106317E-01,1.673101E-01,1.463454E-01,2.227665E-01,9.382764E-02,1.473458E-01,5.046951E-02,8.206582E-02,2.432048E-02,4.132752E-02
0.79884,-0.91865,5.346582E-02,8.220037E-02,5.666434E-02,8.715999E-02,6.731294E-02,1.033042E-01,1.033868E-01,1.570767E-01,1.378900E-01,2.106858E-01,8.956128E-02,1.408985E-01,4.839571E-02,7.898244E-02,2.344067E-02,3.991313E-02
0.79889,-1.00859,4.939168E-02,7.634369E-02,5.238422E-02,8.087188E-02,6.198944E-02,9.550279E-02,9.496458E-02,1.449787E-01,1.281523E-01,1.965492E-01,8.457844E-02,1.335670E-01,4.616429E-02,7.533760E-02,2.247142E-02,3.826334E-02
0.79894,-1.09852,4.520056E-02,7.001444E-02,4.778167E-02,7.408651E-02,5.646747E-02,8.735878E-02,8.635566E-02,1.322657E-01,1.182401E-01,1.815926E-01,7.953750E-02,1.255507E-01,4.377260E-02,7.151116E-02,2.141794E-02,3.651201E-02
0.79900,-1.18845,4.088712E-02,6.354544E-02,4.324872E-02,6.728034E-02,5.101964E-02,7.911085E-02,7.787757E-02,1.194815E-01,1.079689E-01,1.661046E-01,7.430893E-02,1.175875E-01,4.135346E-02,6.767342E-02,2.038487E-02,3.477866E-02
0.79907,-1.27838,3.676240E-02,5.728171E-02,3.890474E-02,6.057573E-02,4.574822E-02,7.101098E-02,6.963335E-02,1.069734E-01,9.814297E-02,1.511353E-01,6.930356E-02,1.094730E-01,3.903113E-02,6.374735E-02,1.936311E-02,3.300557E-02
0.79914,-1.36832,3.289955E-02,5.136359E-02,3.478329E-02,5.419849E-02,4.078031E-02,6.340625E-02,6.193636E-02,9.527078E-02,8.892129E-02,1.369343E-01,6.436908E-02,1.018576E-01,3.670299E-02,6.007795E-02,1.835859E-02,3.130572E-02
0.79921,-1.45825,2.933998E-02,4.581419E-02,3.095879E-02,4.830994E-02,3.622537E-02,5.639263E-02,5.490002E-02,8.451950E-02,8.021110E-02,1.234471E-01,5.982786E-02,9.443896E-02,3.457171E-02,5.645450E-02,1.742922E-02,2.971938E-02
0.79929,-1.54818,2.609215E-02,4.071683E-02,2.748455E-02,4.293744E-02,3.209496E-02,5.000672E-02,4.853835E-02,7.476632E-02,7.217606E-02,1.110893E-01,5.541099E-02,8.759521E-02,3.247656E-02,5.311516E-02,1.651758E-02,2.814429E-02
0.88853,-0.01933,4.986404E-02,7.463484E-02,5.283535E-02,7.911290E-02,6.240673E-02,9.314629E-02,9.533115E-02,1.408221E-01,1.304104E-01,1.945222E-01,8.709016E-02,1.351771E-01,4.755153E-02,7.668252E-02,2.315596E-02,3.905962E-02
0.88853,0.07060,4.768188E-02,7.156636E-02,5.050430E-02,7.577669E-02,5.969108E-02,8.928870E-02,9.106284E-02,1.348476E-01,1.251553E-01,1.871020E-01,8.435476E-02,1.310203E-01,4.631491E-02,7.468025E-02,2.261803E-02,3.813627E-02
0.88853,-0.10926,5.179884E-02,7.740187E-02,5.478638E-02,8.191883E-02,6.481784E-02,9.658769E-02,9.914584E-02,1.461979E-01,1.350085E-01,2.011242E-01,8.941728E-02,1.385021E-01,4.858925E-02,7.837644E-02,2.359667E-02,3.979829E-02
0.88854,0.16053,4.530416E-02,6.824593E-02,4.786928E-02,7.210012E-02,5.645929E-02,8.479552E-02,8.608325E-02,1.279427E-01,1.193878E-01,1.790117E-01,8.128124E-02,1.263832E-01,4.488211E-02,7.241688E-02,2.195800E-02,3.708577E-02
0.88854,-0.19920,5.323130E-02,7.959785E-02,5.637750E-02,8.426348E-02,6.680057E-02,9.949340E-02,1.023062E-01,1.507522E-01,1.384590E-01,2.064698E-01,9.110416E-02,1.410654E-01,4.937786E-02,7.956793E-02,2.392791E-02,4.033925E-02
0.88855,0.25046,4.253259E-02,6.434349E-02,4.505758E-02,6.815676E-02,5.303174E-02,7.999334E-02,8.074281E-02,1.206005E-01,1.126977E-01,1.694625E-01,7.789292E-02,1.213075E-01,4.319653E-02,6.992523E-02,2.123306E-02,3.592405E-02
0.88855,-0.28913,5.422374E-02,8.111927E-02,5.748742E-02,8.596065E-02,6.820633E-02,1.016233E-01,1.044454E-01,1.541645E-01,1.407506E-01,2.099911E-01,9.214815E-02,1.427424E-01,4.986539E-02,8.032198E-02,2.412818E-02,4.067233E-02
0.88856,0.34040,3.968595E-02,6.027674E-02,4.190615E-02,6.367557E-02,4.929283E-02,7.469207E-02,7.498560E-02,1.124506E-01,1.057217E-01,1.594828E-01,7.404816E-02,1.156983E-01,4.142238E-02,6.717826E-02,2.046541E-02,3.468344E-02
0.88857,-0.37906,5.468459E-02,8.189174E-02,5.800940E-02,8.683532E-02,6.883273E-02,1.027526E-01,1.054815E-01,1.560572E-01,1.417563E-01,2.117034E-01,9.250882E-02,1.433791E-01,5.001219E-02,8.057139E-02,2.418170E-02,4.077062E-02
0.88859,0.43033,3.662736E-02,5.588495E-02,3.874124E-02,5.913716E-02,4.551366E-02,6.923234E-02,6.912523E-02,1.040922E-01,9.834744E-02,1.488001E-01,7.016709E-02,1.096769E-01,3.961516E-02,6.419621E-02,1.966811E-02,3.331950E-02
0.88860,-0.46899,5.458313E-02,8.188383E-02,5.790321E-02,8.684492E-02,6.874900E-02,1.028189E-01,1.054123E-01,1.562891E-01,1.414116E-01,2.115196E-01,9.217442E-02,1.429753E-01,4.981518E-02,8.032227E-02,2.408912E-02,4.063812E-02
0.88861,0.52026,3.361895E-02,5.151869E-02,3.549874E-02,5.435904E-02,4.160264E-02,6.355254E-02,6.310344E-02,9.539108E-02,9.104099E-02,1.380647E-01,6.615990E-02,1.037194E-01,3.767537E-02,6.121690E-02,1.881651E-02,3.192058E-02
0.88862,-0.55893,5.393410E-02,8.113084E-02,5.718606E-02,8.602007E-02,6.793029E-02,1.018495E-01,1.042336E-01,1.549533E-01,1.397632E-01,2.095490E-01,9.118447E-02,1.416051E-01,4.929806E-02,7.961234E-02,2.386173E-02,4.029421E-02
0.88864,0.61019,3.063165E-02,4.706018E-02,3.231649E-02,4.967628E-02,3.783200E-02,5.801904E-02,5.729934E-02,8.690237E-02,8.363754E-02,1.271430E-01,6.215990E-02,9.745953E-02,3.578309E-02,5.820568E-02,1.798835E-02,3.055315E-02
0.88866,-0.64886,5.275557E-02,7.965600E-02,5.587543E-02,8.437549E-02,6.631763E-02,9.986772E-02,1.018231E-01,1.518861E-01,1.368571E-01,2.058344E-01,8.954433E-02,1.393370E-01,4.848454E-02,7.847454E-02,2.350890E-02,3.975647E-02
0.88868,0.70012,2.773828E-02,4.276226E-02,2.928852E-02,4.517732E-02,3.424615E-02,5.261995E-02,5.178346E-02,7.873546E-02,7.662110E-02,1.167148E-01,5.828587E-02,9.149405E-02,3.394984E-02,5.517904E-02,1.718944E-02,2.917782E-02
0.88869,-0.73879,5.102071E-02,7.743400E-02,5.404076E-02,8.199328E-02,6.404398E-02,9.694863E-02,9.823430E-02,1.473184E-01,1.325153E-01,2.001051E-01,8.717594E-02,1.362534E-01,4.740271E-02,7.681710E-02,2.304187E-02,3.900951E-02
0.88874,-0.82872,4.871788E-02,7.434847E-02,5.169025E-02,7.884593E-02,6.116186E-02,9.307877E-02,9.367750E-02,1.412462E-01,1.269500E-01,1.925536E-01,8.424464E-02,1.320021E-01,4.606686E-02,7.472172E-02,2.244324E-02,3.803201E-02
0.88878,-0.91865,4.599252E-02,7.050955E-02,4.866422E-02,7.465413E-02,5.757022E-02,8.810852E-02,8.813064E-02,1.335720E-01,1.204015E-01,1.832834E-01,8.081810E-02,1.268258E-01,4.444018E-02,7.221110E-02,2.171274E-02,3.686707E-02
0.88884,-1.00859,4.282177E-02,6.599572E-02,4.538367E-02,6.986955E-02,5.352607E-02,8.222824E-02,8.176525E-02,1.244161E-01,1.127832E-01,1.723181E-01,7.695130E-02,1.210232E-01,4.257527E-02,6.940144E-02,2.091519E-02,3.556925E-02
0.88889,-1.09852,3.953265E-02,6.107818E-02,4.176068E-02,6.458152E-02,4.920671E-02,7.592024E-02,7.506254E-02,1.146368E-01,1.048528E-01,1.604719E-01,7.273000E-02,1.146152E-01,4.064665E-02,6.627667E-02,2.008552E-02,3.419244E-02
0.88896,-1.18845,3.607922E-02,5.595330E-02,3.815338E-02,5.921553E-02,4.489891E-02,6.941748E-02,6.837696E-02,1.045996E-01,9.657755E-02,1.481404E-01,6.855621E-02,1.079651E-01,3.866135E-02,6.303527E-02,1.920684E-02,3.268608E-02
0.88902,-1.27838,3.273173E-02,5.091799E-02,3.461840E-02,5.375433E-02,4.059106E-02,6.290086E-02,6.167075E-02,9.456223E-02,8.857678E-02,1.360534E-01,6.420180E-02,1.013621E-01,3.662695E-02,5.986479E-02,1.832686E-02,3.121283E-02
0.88909,-1.36832,2.955029E-02,4.600723E-02,3.117541E-02,4.852263E-02,3.649716E-02,5.667635E-02,5.534359E-02,8.500728E-02,8.073812E-02,1.240055E-01,6.010225E-02,9.473877E-02,3.470129E-02,5.660651E-02,1.748628E-02,2.979463E-02
0.88917,-1.45825,2.652953E-02,4.133252E-02,2.796556E-02,4.361554E-02,3.268447E-02,5.083522E-02,4.946732E-02,7.607522E-02,7.331567E-02,1.126823E-01,5.602518E-02,8.848502E-02,3.276871E-02,5.352835E-02,1.664606E-02,2.834105E-02
0.88925,-1.54818,2.371968E-02,3.700763E-02,2.500905E-02,3.906377E-02,2.917561E-02,4.541949E-02,4.407218E-02,6.783644E-02,6.644155E-02,1.021657E-01,5.222521E-02,8.237971E-02,3.090875E-02,5.056303E-02,1.580888E-02,2.698321E-02
